scene,frame_count_actual,iteration,delta_norm_mean,delta_norm_p95,delta_norm_max,pose_ate_rmse_aligned,pose_ate_mean_aligned,pose_ate_max_aligned,pose_are_mean_deg_aligned,pose_are_max_deg_aligned,pose_rpe_rot_mean_deg,pose_rpe_trans_mean_aligned,pose_sim3_scale,frame_count_requested,inference_time_ms,peak_cuda_memory_mb
scene0109_00,100,4,0.00034708392922766507,0.0006458891439251602,0.0014541171258315444,0.049708177225078976,0.04270050905558234,0.1199593106541238,2.606388997888096,5.266127230259842,0.7543385811681516,0.026781534736825992,1.9985941808026622,100,12624.569664243609,14986.95654296875
scene0109_00,100,8,0.00019276401144452393,0.0003570349363144487,0.0008556185639463365,0.05006434551379516,0.04305001359655245,0.11681417268000877,2.53633882059007,5.171150838450303,0.7530925808897273,0.026890259154108562,2.0001944081856244,100,12624.569664243609,14986.95654296875
scene0109_00,100,16,9.123339259531349e-05,0.0001921666698763147,0.0003904635668732226,0.05062020050729248,0.0436211457523919,0.11360500772429569,2.4681859241851103,5.0735618519352474,0.752682883588339,0.02700997678165585,2.001485122072869,100,12624.569664243609,14986.95654296875
scene0109_00,200,1,1.848006248474121,2.0787065029144287,2.144549608230591,0.05120903416813831,0.0451683706487923,0.13614836168362549,3.014510726990596,6.359753317593252,0.5724555327338787,0.02125714166842811,1.9900745190201008,200,43937.13477393612,23959.8974609375
scene0109_00,200,2,0.004868987947702408,0.012390080839395523,0.021192766726017,0.050088635489402046,0.04373878312778066,0.11885801833129048,2.796557449287957,5.980653681708777,0.5546185691087303,0.021066905441069955,2.0025096701053293,200,43937.13477393612,23959.8974609375
scene0109_00,200,4,0.00037639838410541415,0.0007482133223675191,0.0016494618030264974,0.05025837427600678,0.043872124033464494,0.11637477686907492,2.734212749010932,5.894885173405653,0.5534104456854256,0.0210948203114442,2.0039340375669816,200,43937.13477393612,23959.8974609375
scene0109_00,200,8,0.00020474776101764292,0.00040249674930237234,0.0009520257008261979,0.050634650116932314,0.04423801144573135,0.1133873419710764,2.6581697943494875,5.788173634075689,0.5521943598787292,0.02114397546148029,2.0055422257944504,200,43937.13477393612,23959.8974609375
scene0109_00,200,16,9.495406993664801e-05,0.00018785793508868665,0.00042284830124117434,0.051259102515031935,0.044885017807724914,0.11206237360404663,2.583416882302996,5.677283339287335,0.5512981288051648,0.021208285994218066,2.0068733481529977,200,43937.13477393612,23959.8974609375
scene0109_00,500,1,1.8387521505355835,2.0690600872039795,2.1571033000946045,0.055371001590226725,0.04876375499557543,0.16426984347127235,2.563111038550267,6.345949957838195,0.4688125384007031,0.018593439519432757,1.9951790718400562,500,259449.28680500016,50877.36328125
scene0109_00,500,2,0.005738312844187021,0.012809480540454388,0.12138821929693222,0.05282053336257925,0.04639269170372211,0.1543221760646952,2.3808835254216456,6.185029401168946,0.45919893365997183,0.01805323014782437,2.004141258714496,500,259449.28680500016,50877.36328125
scene0109_00,500,4,0.0005709254764951766,0.0008879047236405313,0.0894792377948761,0.05291295257917751,0.04647347891750044,0.15391210020569404,2.3328707799077626,6.149588165027225,0.45816374461125997,0.01805197606974415,2.0049941482797835,500,259449.28680500016,50877.36328125
scene0109_00,500,8,0.0002517464745324105,0.0004806766228284687,0.017130877822637558,0.05325796707135085,0.04682400290913619,0.1537104729452014,2.2829979301585,6.118296847541686,0.4576929422642884,0.018038575446521796,2.005846630547011,500,259449.28680500016,50877.36328125
scene0109_00,500,16,0.00010843542258953676,0.00021314762125257403,0.0034232994075864553,0.05394512088815215,0.04751297764946791,0.15410830566749983,2.2272875602878743,6.089702441427046,0.45933699292880914,0.018150799878912927,2.00636110554021,500,259449.28680500016,50877.36328125
scene0691_00,25,1,1.9427415132522583,2.02120041847229,2.0300073623657227,0.0780556755171636,0.07036987983112132,0.16106909845264644,3.689047865378533,6.379538039192027,2.2682045135952267,0.07218545078700668,3.1088918509714927,25,1402.5812400504947,8261.50146484375
scene0691_00,25,2,0.0031110283453017473,0.005580152850598097,0.00606326200067997,0.07966788293154504,0.0719893510014765,0.15720799036067443,3.6902953576299615,6.420112998449311,2.280111348614104,0.07111491045832231,3.1108855605348147,25,1402.5812400504947,8261.50146484375
scene0691_00,25,4,0.0002437727089272812,0.00042224739445373416,0.0004829192766919732,0.07993937070795383,0.07237969020211367,0.15649007799289302,3.6927614562593942,6.425694841208502,2.279649564226671,0.07115013638041177,3.110860517198831,25,1402.5812400504947,8261.50146484375
scene0691_00,25,8,0.00012277330097276717,0.0001986829738598317,0.00026081403484568,0.08028547022823293,0.07290313211690043,0.15546598200562448,3.695840983743366,6.431881605200601,2.2775927036409525,0.07126628042019817,3.110776088169053,25,1402.5812400504947,8261.50146484375
scene0691_00,25,16,4.984423139831051e-05,9.618928015697747e-05,0.00010325417679268867,0.08063796667887425,0.07346592657175616,0.15413674769250119,3.6990754081459727,6.436470569280891,2.273699066940703,0.07147456629442088,3.1106810444901685,25,1402.5812400504947,8261.50146484375
scene0691_00,50,1,1.9393298625946045,2.019648790359497,2.028620481491089,0.07044020648460939,0.06137888618596883,0.17141973342510947,3.5284968790204334,6.401901727231419,1.4074946092087666,0.04537477428929873,3.1336556489424776,50,3950.468282215297,10500.89208984375
scene0691_00,50,2,0.003415012266486883,0.0062348684296011925,0.00785584095865488,0.07171635412861677,0.0625438959516254,0.16625352812006622,3.5297674479435948,6.327023011809885,1.409038873365875,0.045192338264567866,3.1386943348719343,50,3950.468282215297,10500.89208984375
scene0691_00,50,4,0.00023480351956095546,0.0004603167180903256,0.000544821668881923,0.07185836473787764,0.06281221687836874,0.16551147440680453,3.5318263355296478,6.315377374728897,1.4112334328233413,0.04529139288808517,3.1390714659753653,50,3950.468282215297,10500.89208984375
scene0691_00,50,8,0.00012059471919201314,0.00019473458814900368,0.00030165468342602253,0.07204071950836552,0.06317708161159702,0.1645431111999912,3.534098418489277,6.297398592296287,1.4145536113536008,0.04545136040605068,3.139509633394713,50,3950.468282215297,10500.89208984375
scene0691_00,50,16,4.937467019772157e-05,9.853766823653132e-05,0.0001229376211995259,0.0722081281008135,0.06356598942321634,0.16339393290435267,3.535810351384652,6.29460745966765,1.4181091524820884,0.045656390020214405,3.139915007854356,50,3950.468282215297,10500.89208984375
scene0691_00,100,1,1.9339343309402466,2.017566204071045,2.0249407291412354,0.07227075360956382,0.06336829661221995,0.1738479229451794,3.698601389746916,6.9166441013911,0.9348420444945568,0.035095259003661276,3.1757279216913195,100,12646.348468028009,14986.95654296875
scene0691_00,100,2,0.00602453900501132,0.006721051409840584,0.26548030972480774,0.07533665345571956,0.06634407355623707,0.1647388642920613,3.6766047284282077,6.8537644824691855,0.9634276081798339,0.03725115618137765,3.181284905015617,100,12646.348468028009,14986.95654296875
scene0691_00,100,4,0.00032269448274746537,0.00043335711234249175,0.007166149560362101,0.07453809706050843,0.06580812724100461,0.16336987032931347,3.687847183029062,6.870441139541586,0.9127412914648166,0.0351102036909502,3.1822985772141896,100,12646.348468028009,14986.95654296875
scene0691_00,100,8,0.00014431374438572675,0.0002207783836638555,0.002475291956216097,0.07497841986714572,0.0664069749819258,0.16187973908282133,3.6902826577159336,6.863847747497513,0.9158146561915713,0.03524832135159908,3.1828038731573423,100,12646.348468028009,14986.95654296875
scene0691_00,100,16,5.889738895348273e-05,0.00010194770584348589,0.0010227839229628444,0.07533908977776495,0.06694473160539322,0.16031250768630215,3.693276502941785,6.855303770244241,0.9181055565704297,0.03537056169598232,3.183234874152345,100,12646.348468028009,14986.95654296875
scene0691_00,200,1,1.9381318092346191,2.0158047676086426,2.0371222496032715,0.07368961871148852,0.06434658156621335,0.1972754031364024,3.6640918011696026,7.442855038559122,0.631632258304993,0.028108928587919007,3.1529824067699836,200,44040.28193978593,23959.8974609375
scene0691_00,200,2,0.004054361488670111,0.007481604348868132,0.010710257105529308,0.07411152858586138,0.06480898694890962,0.19086617809467682,3.6760100083848464,7.440987290159755,0.632182104288747,0.027624712178340706,3.1610260038542517,200,44040.28193978593,23959.8974609375
scene0691_00,200,4,0.0003410562057979405,0.000531620578840375,0.0006716435891576111,0.07426877604200521,0.06506876257076695,0.1890033907031091,3.6724905752684602,7.430115820550255,0.6325258790023112,0.027573198565694318,3.1624285761147686,200,44040.28193978593,23959.8974609375
scene0691_00,200,8,0.00016454992874059826,0.00026481400709599257,0.00034449994564056396,0.07446100462574473,0.06541030778427112,0.18663426481367373,3.6700662424436454,7.419481289273851,0.6332433315202226,0.027533191186947973,3.1637366245816225,200,44040.28193978593,23959.8974609375
scene0691_00,200,16,6.662696250714362e-05,0.00011676198482746258,0.000137829571031034,0.07460520635060104,0.06574809394239006,0.18384656227043966,3.6679899136789085,7.405143278242181,0.6340115110912483,0.027505627521000192,3.1647279235923236,200,44040.28193978593,23959.8974609375
scene0691_00,500,1,1.954839825630188,2.0420620441436768,2.064610242843628,0.12951716942066652,0.11464642159612178,0.3732947576194185,4.4272150281644995,10.26399987793782,0.8874032349201616,0.04020621948917613,2.9936394812052134,500,259727.36749891192,50877.36328125
scene0691_00,500,2,0.008178498595952988,0.015059622004628181,0.02270844206213951,0.13289372563866694,0.11786706568674718,0.3622935404955747,4.451989713078568,9.844339596201207,0.8769224103545303,0.0401728869863053,3.0108567785507647,500,259727.36749891192,50877.36328125
scene0691_00,500,4,0.0005409402656368911,0.000875862839166075,0.0013895987067371607,0.1335507491732786,0.11857599450582355,0.3678703605580869,4.458770964581734,9.682373725000899,0.8755804946930186,0.04014622389808269,3.014359878296085,500,259727.36749891192,50877.36328125
scene0691_00,500,8,0.00021824402210768312,0.00038477499037981033,0.0005711732665076852,0.13381323381394156,0.11889819304673287,0.3712969445585027,4.462096790847413,9.587878494466008,0.8750663750809851,0.040141562188086774,3.01650616438121,500,259727.36749891192,50877.36328125
scene0691_00,500,16,9.014370880322531e-05,0.00017525070870760828,0.00023063055414240807,0.13389960700728168,0.11906787627801253,0.374941259416512,4.464333254574419,9.472886107791146,0.8746155463235324,0.04014268314935694,3.018159655956573,500,259727.36749891192,50877.36328125
